City,County,State,Accidents
Millbury,Wood,OH,1
Milledgeville,Baldwin,GA,3
Millen,Jenkins,GA,1
Miller Place,Suffolk,NY,16
Millers Creek,Wilkes,NC,4
Millersburg,Dauphin,PA,1
Millersport,Fairfield,OH,1
Millerstown,Perry,PA,13
Millersville,Anne Arundel,MD,97
Millersville,Lancaster,PA,2
Millerton,Bradford,PA,1
Millerton,Dutchess,NY,1
Millerton,Tioga,PA,1
Millington,Shelby,TN,24
Millington,Kent,MD,1
Millington,Queen Anne's,MD,2
Millmont,Union,PA,4
Mills,Potter,PA,1
Mills River,Henderson,NC,1
Millsboro,Sussex,DE,2
Millstone Township,Monmouth,NJ,12
Millstone Township,Ocean,NJ,1
Milltown,Middlesex,NJ,1
Millville,Columbia,PA,5
Millville,Cumberland,NJ,15
Millville,Shasta,CA,13
Milner,Lamar,GA,2
Milpitas,Santa Clara,CA,274
Milroy,Mifflin,PA,1
Milroy,Redwood,MN,6
Milton,Norfolk,MA,76
Milton,Santa Rosa,FL,156
Milton,Pierce,WA,25
Milton,Rock,WI,6
Milton,Northumberland,PA,47
Milton,Montour,PA,1
Milton,Lafayette,LA,1
Milton,Chittenden,VT,2
Milton,Ulster,NY,5
Milton,Sussex,DE,8
Milton,Strafford,NH,1
Milton Freewater,Umatilla,OR,37
Miltona,Douglas,MN,1
Milwaukee,Milwaukee,WI,973
Milwaukee,Waukesha,WI,2
Mims,Brevard,FL,23
Mims,Volusia,FL,2
Minden,Douglas,NV,23
Minden,Pottawattamie,IA,7
Minden,Webster,LA,6
Mine Hill,Morris,NJ,1
Mineola,Nassau,NY,13
Mineral,Lewis,WA,2
Mineral,Louisa,VA,6
Mineral Point,Cambria,PA,1
Mineral Wells,Wood,WV,1
Mineville,Essex,NY,1
Minneapolis,Hennepin,MN,4205
Minneapolis,Anoka,MN,374
Minneola,Lake,FL,1
Minneota,Lyon,MN,3
Minnesota City,Winona,MN,7
Minnesota Lake,Blue Earth,MN,8
Minnesota Lake,Faribault,MN,4
Minnetonka,Hennepin,MN,21
Minooka,Grundy,IL,19
Minooka,Kendall,IL,2
Minster,Auglaize,OH,1
Mint Hill,Mecklenburg,NC,49
Minter,Lowndes,AL,1
Mira Loma,Riverside,CA,445
Miramar,Broward,FL,7
Miramar Beach,Walton,FL,12
Miramonte,Fresno,CA,5
Mishawaka,St. Joseph,IN,2
Mission,Johnson,KS,18
Mission,Hidalgo,TX,3
Mission Hills,Los Angeles,CA,265
Mission Viejo,Orange,CA,292
Missoula,Missoula,MT,1
Missouri City,Fort Bend,TX,11
Missouri City,Harris,TX,4
Missouri River,St. Louis County,MO,3
Missouri Valley,Pottawattamie,IA,6
Missouri Valley,Harrison,IA,2
Mitchell,Wheeler,OR,36
Mitchellville,Polk,IA,6
Mizpah,Koochiching,MN,1
Moab,Grand,UT,22
Moab,San Juan,UT,8
Mobile,Mobile,AL,583
Mocksville,Davie,NC,33
Model,Las Animas,CO,2
Modesto,Stanislaus,CA,724
Modoc,McCormick,SC,3
Mogadore,Portage,OH,1
Mohave Valley,Mohave,AZ,4
Mohawk,Greene,TN,1
Mohegan Lake,Westchester,NY,12
Mohnton,Berks,PA,7
Mojave,Kern,CA,94
Mokelumne Hill,Calaveras,CA,22
Mokena,Will,IL,25
Molalla,Clackamas,OR,26
Moline,Rock Island,IL,4
Molino,Escambia,FL,5
Mona,Juab,UT,23
Monaca,Beaver,PA,2
Moncks Corner,Berkeley,SC,132
Moncure,Chatham,NC,1
Mondamin,Harrison,IA,3
Monee,Will,IL,21
Moneta,Bedford County,VA,1
Monetta,Aiken,SC,2
Monetta,Saluda,SC,1
Monkton,Baltimore County,MD,13
Monkton,Baltimore,MD,1
Monmouth,Benton,OR,1
Monmouth,Warren,IL,2
Monmouth,Polk,OR,22
Monmouth Beach,Monmouth,NJ,1
Monmouth Junction,Middlesex,NJ,35
Monongahela,Washington,PA,3
Monroe,Sevier,UT,6
Monroe,Walton,GA,14
Monroe,Snohomish,WA,27
Monroe,Monroe,MI,31
Monroe,Union,NC,23
Monroe,Ouachita,LA,3
Monroe,Orange,NY,10
Monroe,Green,WI,2
Monroe,Amherst,VA,1
Monroe,Benton,OR,5
Monroe,Butler,OH,1
Monroe,Warren,OH,1
Monroe,Fairfield,CT,1
Monroe,Jasper,IA,1
Monroe Center,Ogle,IL,1
Monroe Township,Middlesex,NJ,58
Monroeville,Monroe,AL,4
Monroeville,Allegheny,PA,41
Monroeville,Allen,IN,11
Monrovia,Los Angeles,CA,177
Monrovia,Frederick,MD,31
Monrovia,Morgan,IN,2
Monsey,Rockland,NY,11
Monson,Piscataquis,ME,1
Mont Clare,Montgomery,PA,2
Montague,Siskiyou,CA,35
Montague,Sussex,NJ,1
Montague,Oceana,MI,1
Montague,Muskegon,MI,1
Montara,San Mateo,CA,4
Montauk,Suffolk,NY,1
Montclair,San Bernardino,CA,186
Montclair,Essex,NJ,3
Montclair,Los Angeles,CA,2
Monte Rio,Sonoma,CA,17
Monte Sereno,Santa Clara,CA,1
Monteagle,Marion,TN,6
Monteagle,Grundy,TN,1
Montebello,Los Angeles,CA,327
Montello,Elko,NV,4
Monterey,Monterey,CA,94
Monterey,Putnam,TN,5
Monterey,Cumberland,TN,1
Monterey Park,Los Angeles,CA,154
Montesano,Grays Harbor,WA,23
Montevallo,Chilton,AL,4
Montevallo,Shelby,AL,1
Montevideo,Chippewa,MN,19
Montevideo,Lac qui Parle,MN,9
Montezuma,Dooly,GA,1
Montezuma,Macon,GA,5
Montgomery,Montgomery,AL,1064
Montgomery,Orange,NY,14
Montgomery,Montgomery,TX,1
Montgomery,Lycoming,PA,12
Montgomery,Rice,MN,5
Montgomery,Le Sueur,MN,14
Montgomery,Kane,IL,1
Montgomery,Kendall,IL,1
Montgomery,Hamilton,OH,2
Montgomery,Fayette,WV,1
Montgomery City,Callaway,MO,1
Montgomery Creek,Shasta,CA,11
Montgomery Village,Montgomery,MD,12
Montgomeryville,Montgomery,PA,63
Monticello,Wright,MN,239
Monticello,Jefferson,FL,19
Monticello,San Juan,UT,44
Monticello,Drew,AR,2
Monticello,Sullivan,NY,1
Montoursville,Lycoming,PA,14
Montpelier,Washington,VT,2
Montpelier,Bear Lake,ID,3
Montrose,Genesee,MI,25
Montrose,Laurens,GA,2
Montrose,Los Angeles,CA,52
Montrose,Effingham,IL,1
Montrose,Wright,MN,12
Montrose,Susquehanna,PA,2
Montrose,Westchester,NY,2
Montross,Westmoreland,VA,3
Montvale,Bergen,NJ,5
Montverde,Lake,FL,2
Montville,Morris,NJ,4
Montville,New London,CT,4
Monument,El Paso,CO,81
Moodus,Middlesex,CT,2
Moody,St. Clair,AL,12
Moore,Spartanburg,SC,99
Moore,Cleveland,OK,19
Moore,Butte,ID,1
Moore Haven,Glades,FL,9
Moore Haven,Hendry,FL,1
Mooresboro,Rutherford,NC,1
Mooresboro,Cleveland,NC,1
Moorestown,Burlington,NJ,8
Mooresville,Iredell,NC,85
Mooresville,Hendricks,IN,15
Moorpark,Ventura,CA,82
Moose Lake,Carlton,MN,14
Moosic,Lackawanna,PA,6
Moosup,Windham,CT,1
Mora,Kanabec,MN,11
Mora,Mille Lacs,MN,3
Mora,Mora,NM,1
Moraga,Contra Costa,CA,4
Moraine,Montgomery,OH,24
Moravia,Cayuga,NY,1
Moreland,Coweta,GA,6
Morenci,Greenlee,AZ,3
Moreno Valley,Riverside,CA,738
Morgan,Morgan,UT,96
Morgan Hill,Santa Clara,CA,271
Morganton,Burke,NC,12
Morgantown,Berks,PA,45
Morgantown,Lancaster,PA,2
Morgantown,Monongalia,WV,1
Morganville,Monmouth,NJ,5
Moriarty,Torrance,NM,3
Moriches,Suffolk,NY,4
Morning View,Kenton,KY,5
Moro,Sherman,OR,11
Morocco,Newton,IN,3
Moroni,Sanpete,UT,6
Morrilton,Conway,AR,3
Morris,Grundy,IL,18
Morris,Stevens,MN,12
Morris,Jefferson,AL,1
Morris Plains,Morris,NJ,5
Morrisdale,Clearfield,PA,16
Morrison,Jefferson,CO,59
Morrison,Coffee,TN,2
Morriston,Levy,FL,6
Morristown,Yavapai,AZ,1
Morristown,Morris,NJ,45
Morristown,Rice,MN,11
Morristown,Maricopa,AZ,7
Morristown,Hamblen,TN,4
Morrisville,Wake,NC,180
Morrisville,Bucks,PA,25
Morrisville,Durham,NC,27
Morrisville,Madison,NY,1
Morro Bay,San Luis Obispo,CA,20
Morrow,Clayton,GA,34
Morton,Scott,MS,1
Morton,Tazewell,IL,2
Morton,Renville,MN,6
Morton,Lewis,WA,2
Morton Grove,Cook,IL,19
Morven,Anson,NC,1
Moscow,Lackawanna,PA,5
Moscow,Latah,ID,2
Moscow Mills,Lincoln,MO,2
Moseley,Chesterfield,VA,26
Moselle,Jones,MS,4
Moses Lake,Grant,WA,3
Mosheim,Greene,TN,1
Mosier,Wasco,OR,26
Mosinee,Marathon,WI,3
Mosinee,Portage,WI,2
Moss Beach,San Mateo,CA,25
Moss Landing,Monterey,CA,49
Moss Point,Jackson,MS,28
Mossville,Peoria,IL,1
Mossyrock,Lewis,WA,5
Motley,Morrison,MN,9
Motley,Cass,MN,17
Motley,Todd,MN,1
Moulton,Lawrence,AL,1
Moultonborough,Carroll,NH,1
Moultrie,Colquitt,GA,3
Mound House,Lyon,NV,2
Mounds,Pulaski,IL,1
Moundville,Tuscaloosa,AL,3
Moundville,Hale,AL,1
Mount Airy,Frederick,MD,17
Mount Airy,Surry,NC,10
Mount Airy,Carroll,MD,29
Mount Airy,Howard,MD,8
Mount Airy,Habersham,GA,1
Mount Airy,Montgomery,MD,8
Mount Angel,Marion,OR,13
Mount Angel,Clackamas,OR,1
Mount Arlington,Morris,NJ,1
Mount Ayr,Ringgold,IA,4
Mount Bethel,Northampton,PA,6
Mount Carmel,Northumberland,PA,2
Mount Carmel,Kane,UT,6
Mount Carroll,Carroll,IL,1
Mount Crawford,Rockingham,VA,18
Mount Croghan,Chesterfield,SC,6
Mount Dora,Orange,FL,20
Mount Dora,Lake,FL,6
Mount Ephraim,Camden,NJ,17
Mount Gilead,Montgomery,NC,2
Mount Gilead,Morrow,OH,1
Mount Hamilton,Santa Clara,CA,6
Mount Healthy,Hamilton,OH,1
Mount Holly,Burlington,NJ,42
Mount Holly,Gaston,NC,13
Mount Hood Parkdale,Hood River,OR,23
Mount Horeb,Dane,WI,4
Mount Jackson,Shenandoah,VA,14
Mount Jewett,McKean,PA,2
Mount Joy,Lancaster,PA,20
Mount Juliet,Wilson,TN,22
Mount Juliet,Davidson,TN,5
Mount Kisco,Westchester,NY,48
Mount Laurel,Burlington,NJ,145
Mount Lemmon,Pima,AZ,1
Mount Morris,Genesee,MI,58
Mount Morris,Ogle,IL,1
Mount Olive,Macoupin,IL,4
Mount Olive,Wayne,NC,10
Mount Pleasant,Charleston,SC,50
Mount Pleasant,Westmoreland,PA,18
Mount Pleasant,Sanpete,UT,21
Mount Pleasant,Racine,WI,5
Mount Pleasant,Titus,TX,5
Mount Pleasant,Cabarrus,NC,2
Mount Pleasant Mills,Snyder,PA,3
Mount Pocono,Monroe,PA,1
Mount Prospect,Cook,IL,9
Mount Rainier,Prince George's,MD,1
Mount Royal,Gloucester,NJ,1
Mount Shasta,Siskiyou,CA,38
Mount Sidney,Augusta,VA,2
Mount Sinai,Suffolk,NY,19
Mount Solon,Augusta,VA,2
Mount Sterling,Madison,OH,12
Mount Ulla,Rowan,NC,5
Mount Union,Mifflin,PA,4
Mount Union,Huntingdon,PA,3
Mount Vernon,Westchester,NY,65
Mount Vernon,Skagit,WA,37
Mount Vernon,Jefferson,IL,1
Mount Vernon,Lawrence,MO,7
Mount Vernon,Rockcastle,KY,1
Mount Vernon,Linn,IA,3
Mount Vernon,Grant,OR,27
Mount Vernon,Mobile,AL,3
Mount Vernon,Knox,OH,2
Mount Wolf,York,PA,6
Mountain Brk,Jefferson,AL,1
Mountain City,Johnson,TN,1
Mountain Home,Duchesne,UT,6
Mountain Iron,St. Louis,MN,1
Mountain Lake,Cottonwood,MN,20
Mountain Lakes,Morris,NJ,1
Mountain Ranch,Calaveras,CA,1
Mountain Rest,Oconee,SC,11
Mountain Top,Luzerne,PA,24
Mountain View,Santa Clara,CA,337
Mountainside,Union,NJ,20
Mountlake Terrace,Snohomish,WA,52
Mountville,Laurens,SC,8
Mountville,Lancaster,PA,14
Mouth Of Wilson,Grayson,VA,1
Moyock,Currituck,NC,2
Mt Baldy,San Bernardino,CA,37
Muir Beach,Marin,CA,18
Mukilteo,Snohomish,WA,7
Mukwonago,Waukesha,WI,3
Mulberry,Polk,FL,2
Mulberry Grove,Bond,IL,1
Mulhall,Payne,OK,1
Mulino,Clackamas,OR,4
Mullan,Shoshone,ID,2
Mullica Hill,Gloucester,NJ,9
Mullins,Marion,SC,27
Muncie,Delaware,IN,10
Muncy,Lycoming,PA,25
Muncy,Northumberland,PA,1
Muncy Valley,Lycoming,PA,1
Muncy Valley,Sullivan,PA,4
Mundelein,Lake,IL,85
Munford,Tipton,TN,1
Munford,Talladega,AL,1
Munroe Falls,Summit,OH,1
Munson,Clearfield,PA,1
Munster,Lake,IN,4
Murdock,Chippewa,MN,1
Murdock,Swift,MN,1
Murfreesboro,Rutherford,TN,74
Murfreesboro,Hertford,NC,1
Murphy,Cherokee,NC,2
Murphys,Calaveras,CA,28
Murrells Inlet,Horry,SC,81
Murrells Inlet,Georgetown,SC,61
Murrieta,Riverside,CA,316
Murrysville,Westmoreland,PA,4
Muscle Shoals,Colbert,AL,4
Muskego,Waukesha,WI,2
Muskegon,Muskegon,MI,20
Mustang,Canadian,OK,32
Myakka City,Manatee,FL,18
Myakka City,Sarasota,FL,1
Myers Flat,Humboldt,CA,38
Myerstown,Lebanon,PA,6
Myerstown,Berks,PA,5
Myersville,Frederick,MD,64
Myrtle Beach,Horry,SC,742
Myrtle Creek,Douglas,OR,118
Myrtle Point,Coos,OR,28
Mystic,New London,CT,4
Nags Head,Dare,NC,1
Nahant,Essex,MA,1
Nampa,Canyon,ID,19
Nanticoke,Luzerne,PA,1
Nanty Glo,Cambria,PA,1
Nanuet,Rockland,NY,74
Napa,Napa,CA,374
Napanoch,Ulster,NY,1
Naperville,DuPage,IL,86
Naperville,Will,IL,2
Naples,Collier,FL,199
Naples,Morris,TX,2
Naples,Boundary,ID,3
Napoleon,Henry,OH,8
Narberth,Montgomery,PA,54
Narvon,Lancaster,PA,10
Naselle,Pacific,WA,11
Nashua,Hillsborough,NH,63
Nashville,Davidson,TN,5049
Nashville,Washington,IL,1
Nashville,Nash,NC,13
Nassau,Rensselaer,NY,22
Nathrop,Chaffee,CO,6
Natick,Middlesex,MA,25
National City,San Diego,CA,332
Natrona Heights,Allegheny,PA,5
Natural Bridge,Rockbridge,VA,14
Natural Bridge Station,Rockbridge,VA,2
Naugatuck,New Haven,CT,17
Nauvoo,Walker,AL,5
Navarre,Santa Rosa,FL,41
Nazareth,Northampton,PA,4
Nebo,McDowell,NC,4
Nebraska City,Otoe,NE,2
Nederland,Boulder,CO,7
Nedrow,Onondaga,NY,15
Needham,Norfolk,MA,30
Needham Heights,Norfolk,MA,33
Needles,San Bernardino,CA,50
Needmore,Fulton,PA,6
Neelyton,Huntingdon,PA,1
Neenah,Winnebago,WI,20
Neeses,Orangeburg,SC,13
Nehalem,Tillamook,OR,28
Nekoosa,Adams,WI,1
Nelson,Saline,MO,1
Nelsonville,Athens,OH,1
Nemaha,Sac,IA,1
Neoga,Cumberland,IL,3
Neola,Pottawattamie,IA,4
Neotsu,Lincoln,OR,4
Nephi,Juab,UT,110
Neptune,Monmouth,NJ,45
Neptune Beach,Duval,FL,2
Nerstrand,Goodhue,MN,4
Nesbit,DeSoto,MS,9
Nesconset,Suffolk,NY,25
Nescopeck,Columbia,PA,7
Neskowin,Tillamook,OR,31
Nesmith,Williamsburg,SC,3
Netcong,Morris,NJ,7
Nevada,Story,IA,2
Nevada City,Nevada,CA,121
Nevis,Hubbard,MN,2
New Albany,Floyd,IN,49
New Albany,Franklin,OH,13
New Albany,Licking,OH,2
New Baden,St. Clair,IL,2
New Baltimore,Macomb,MI,23
New Bedford,Bristol,MA,27
New Berlin,Sangamon,IL,2
New Berlin,Waukesha,WI,21
New Berlin,Union,PA,1
New Berlin,Chenango,NY,1
New Bern,Craven,NC,23
New Bern,Pamlico,NC,2
New Bloomfield,Perry,PA,5
New Boston,Hillsborough,NH,2
New Boston,Wayne,MI,6
New Braunfels,Comal,TX,33
New Brighton,Beaver,PA,3
New Britain,Hartford,CT,37
New Brockton,Coffee,AL,13
New Brunswick,Middlesex,NJ,47
New Buffalo,Berrien,MI,8
New Canaan,Fairfield,CT,9
New Caney,Montgomery,TX,3
New Carlisle,Clark,OH,4
New Carlisle,St. Joseph,IN,1
New Castle,New Castle,DE,192
New Castle,Lawrence,PA,14
New Castle,Garfield,CO,20
New Castle,Henry,IN,8
New City,Rockland,NY,17
New Columbia,Union,PA,13
New Concord,Muskingum,OH,1
New Cumberland,York,PA,39
New Cumberland,Cumberland,PA,6
New Cuyama,Santa Barbara,CA,15
New Douglas,Madison,IL,1
New Ellenton,Aiken,SC,4
New Enterprise,Bedford,PA,2
New Florence,Westmoreland,PA,1
New Florence,Montgomery,MO,1
New Franken,Brown,WI,2
New Freedom,York,PA,5
New Galilee,Beaver,PA,6
New Galilee,Lawrence,PA,1
New Germany,Carver,MN,1
New Gloucester,Cumberland,ME,3
New Hampton,Belknap,NH,11
New Hampton,Orange,NY,2
New Harmony,Iron,UT,8
New Harmony,Washington,UT,19
New Hartford,Oneida,NY,12
New Hartford,Litchfield,CT,2
New Hartford,Herkimer,NY,1
New Haven,New Haven,CT,98
New Haven,Allen,IN,11
New Haven,Addison,VT,1
New Haven,Macomb,MI,1
New Hill,Chatham,NC,13
New Hill,Wake,NC,22
New Holland,Lancaster,PA,19
New Holland,Fayette,OH,1
New Hope,Madison,AL,9
New Hudson,Oakland,MI,19
New Hyde Park,Nassau,NY,27
New Ipswich,Hillsborough,NH,2
New Kensington,Westmoreland,PA,7
New Kensington,Allegheny,PA,6
New Kent,New Kent,VA,35
New Lebanon,Columbia,NY,3
New Lebanon,Montgomery,OH,9
New Lenox,Will,IL,37
New Lexington,Perry,OH,1
New London,New London,CT,2
New London,Kandiyohi,MN,27
New London,Merrimack,NH,8
New London,Stanly,NC,2
New London,Waupaca,WI,1
New Madrid,New Madrid,MO,2
New Market,Shenandoah,VA,20
New Market,Frederick,MD,6
New Meadows,Adams,ID,2
New Meadows,Idaho,ID,1
New Milford,Bergen,NJ,1
New Milford,Susquehanna,PA,1
New Orleans,Orleans,LA,1933
New Orleans,St. Tammany,LA,4
New Orleans,Jefferson,LA,15
New Oxford,Adams,PA,5
New Paltz,Ulster,NY,29
New Paris,Preble,OH,1
New Philadelphia,Tuscarawas,OH,1
New Pine Creek,Lake,OR,4
New Plymouth,Payette,ID,3
New Port Richey,Pasco,FL,235
New Prague,Scott,MN,5
New Prague,Le Sueur,MN,6
New Preston Marble Dale,Litchfield,CT,3
New Providence,Lancaster,PA,9
New Providence,Union,NJ,4
New Richland,Waseca,MN,6
New River,Maricopa,AZ,31
New Rochelle,Westchester,NY,123
New Ross,Montgomery,IN,2
New Russia,Essex,NY,3
New Sharon,Mahaska,IA,6
New Smyrna Beach,Volusia,FL,32
New Stanton,Westmoreland,PA,31
New Sweden,Aroostook,ME,1
New Trier,Dakota,MN,1
New Ulm,Nicollet,MN,24
New Ulm,Brown,MN,21
New Ulm,Blue Earth,MN,2
New Wilmington,Lawrence,PA,2
New Windsor,Orange,NY,6
New Windsor,Frederick,MD,2
New Windsor,Carroll,MD,7
New York,New York,NY,1256
New York Mills,Oneida,NY,2
New York Mills,Otter Tail,MN,14
New Zion,Clarendon,SC,4
Newalla,Cleveland,OK,7
Newalla,Oklahoma,OK,23
Newark,Essex,NJ,589
Newark,New Castle,DE,218
Newark,Licking,OH,8
Newark,Alameda,CA,250
Newark,Kendall,IL,1
Newark,Union,NJ,11
Newberg,Yamhill,OR,77
Newberg,Washington,OR,3
Newberry,Newberry,SC,109
Newberry,Alachua,FL,2
Newburg,Cumberland,PA,8
Newburg,Charles,MD,5
Newburg,Phelps,MO,1
Newburgh,Orange,NY,87
Newbury,Geauga,OH,4
Newbury,Merrimack,NH,1
Newbury,Essex,MA,1
Newbury Park,Ventura,CA,94
Newburyport,Essex,MA,9
Newcastle,Placer,CA,53
Newcastle,McClain,OK,2
Newcomb,Campbell,TN,1
Newfane,Windham,VT,1
Newfield,Gloucester,NJ,14
Newfield,Cumberland,NJ,1
Newfoundland,Passaic,NJ,1
Newhall,Los Angeles,CA,525
Newington,Hartford,CT,4
Newland,Avery,NC,3
Newman,Stanislaus,CA,44
Newman,Merced,CA,3
Newman Lake,Spokane,WA,4
Newnan,Coweta,GA,52
Newport,Orleans,VT,3
Newport,Campbell,KY,52
Newport,Lincoln,OR,37
Newport,Cocke,TN,5
Newport,Monroe,MI,6
Newport,Pend Oreille,WA,3
Newport,Washington,MN,83
Newport,Perry,PA,3
Newport,Newport,RI,1
Newport Beach,Orange,CA,24
Newport Coast,Orange,CA,2
Newport News,Newport News,VA,209
Newton,Dale,AL,3
Newton,Houston,AL,13
Newton,Catawba,NC,7
Newton,Jasper,IA,10
Newton,Rockingham,NH,1
Newton,Middlesex,MA,24
Newton,Suffolk,MA,2
Newton,Sussex,NJ,4
Newton,Baker,GA,2
Newton Center,Middlesex,MA,16
Newton Falls,Trumbull,OH,2
Newton Falls,Portage,OH,2
Newton Grove,Sampson,NC,4
Newton Highlands,Middlesex,MA,10
Newton Lower Falls,Middlesex,MA,19
Newton Upper Falls,Middlesex,MA,2
Newtonville,Middlesex,MA,6
Newtown,Fairfield,CT,14
Newtown,Bucks,PA,1
Newtown Square,Chester,PA,7
Newtown Square,Delaware,PA,8
Newville,Henry,AL,4
Newville,Cumberland,PA,30
Niagara Falls,Niagara,NY,26
Niantic,Macon,IL,1
Niantic,New London,CT,2
Nicasio,Marin,CA,61
Nice,Lake,CA,10
Niceville,Okaloosa,FL,9
Nicholasville,Jessamine,KY,1
Nicholls,Coffee,GA,1
Nichols,Horry,SC,10
Nichols,Dillon,SC,1
Nichols,Marion,SC,2
Nichols,Tioga,NY,2
Nichols Hills,Oklahoma,OK,3
Nicholson,Jackson,GA,2
Nicholson,Susquehanna,PA,1
Nickelsville,Scott,VA,1
Nickerson,Dodge,NE,1
Nicktown,Cambria,PA,2
Nicolaus,Sutter,CA,25
Nicollet,Nicollet,MN,13
Niles,Cook,IL,189
Niles,Berrien,MI,8
Nine Mile Falls,Spokane,WA,2
Nine Mile Falls,Stevens,WA,2
Ninety Six,Greenwood,SC,29
Ninety Six,Saluda,SC,2
Niota,McMinn,TN,2
Nipomo,San Luis Obispo,CA,92
Nisswa,Crow Wing,MN,10
Nitro,Putnam,WV,1
Nixa,Christian,MO,1
Noblesville,Hamilton,IN,21
Nokesville,Prince William,VA,1
Nokomis,Sarasota,FL,14
Nolensville,Davidson,TN,3
Norco,Riverside,CA,131
Norco,St. Charles,LA,3
Norcross,Gwinnett,GA,135
Norden,Placer,CA,67
Norden,Nevada,CA,2
Norfolk,Norfolk,VA,523
Norfolk,Litchfield,CT,14
Norlina,Warren,NC,2
Normal,McLean,IL,3
Norman,Cleveland,OK,13
Norman,McClain,OK,7
Normandy Park,King,WA,1
Norridge,Cook,IL,7
Norris,Pickens,SC,4
Norristown,Montgomery,PA,283
North,Lexington,SC,1
North,Orangeburg,SC,18
North,Mathews,VA,1
North Andover,Essex,MA,24
North Antelope Valley,Los Angeles,CA,6
North Arlington,Bergen,NJ,1
North Attleboro,Bristol,MA,3
North Augusta,Aiken,SC,53
North Augusta,Edgefield,SC,13
North Aurora,Kane,IL,30
North Babylon,Suffolk,NY,37
North Baldwin,Nassau,NY,3
North Baltimore,Wood,OH,1
North Barrington,Lake,IL,1
North Bay,Oneida,NY,1
North Bayside,Coos,OR,7
North Bellmore,Nassau,NY,3
North Bend,King,WA,21
North Bend,Hamilton,OH,3
North Bend,Coos,OR,60
North Bend,Douglas,OR,5
North Bend,Dodge,NE,2
North Bergen,Hudson,NJ,73
North Billerica,Middlesex,MA,46
North Branch,Chisago,MN,78
North Branch,Isanti,MN,10
North Branch,Lapeer,MI,1
North Brunswick,Middlesex,NJ,43
North Canton,Stark,OH,9
North Canton,Summit,OH,6
North Charleston,Charleston,SC,260
North Charleston,Dorchester,SC,41
North Chelmsford,Middlesex,MA,5
North Chesterfield,Chesterfield,VA,368
North Chicago,Lake,IL,61
North Chili,Monroe,NY,17
North Coastal,Humboldt,CA,1
North Creek,Warren,NY,3
North Dartmouth,Bristol,MA,8
North Dighton,Bristol,MA,1
North Dinwiddie,Dinwiddie,VA,2
North East,Cecil,MD,30
North East,Erie,PA,13
North Falmouth,Barnstable,MA,1
North Fork,Madera,CA,3
North Fort Myers,Lee,FL,145
North Franklin,New London,CT,4
North Grosvenordale,Windham,CT,1
North Hampton,Rockingham,NH,5
North Hartland,Windsor,VT,2
North Haven,New Haven,CT,28
North Highlands,Sacramento,CA,350
North Hills,Los Angeles,CA,187
North Hollywood,Los Angeles,CA,556
North Hudson,Essex,NY,1
North Jackson,Mahoning,OH,3
North Kingstown,Washington,RI,21
North Lauderdale,Broward,FL,2
North Liberty,Johnson,IA,18
North Lima,Mahoning,OH,2
North Little Rock,Pulaski,AR,24
North Mankato,Nicollet,MN,15
North Miami,Miami-Dade,FL,66
North Miami Beach,Miami-Dade,FL,11
North Myrtle Beach,Horry,SC,17
North Olmsted,Cuyahoga,OH,23
North Oxford,Worcester,MA,2
North Palm Beach,Palm Beach,FL,7
North Penobscot,Penobscot,ME,2
North Plainfield,Somerset,NJ,7
North Plains,Washington,OR,3
North Platte,Lincoln,NE,5
North Port,Sarasota,FL,37
North Powder,Union,OR,56
North Powder,Baker,OR,24
North Providence,Providence,RI,13
North Reading,Middlesex,MA,5
North Richland Hills,Tarrant,TX,30
North Ridgeville,Lorain,OH,21
North Royalton,Cuyahoga,OH,7
North Salem,Westchester,NY,32
North Salt Lake,Davis,UT,129
North San Juan,Nevada,CA,12
North San Juan,Yuba,CA,5
North Scituate,Providence,RI,13
North Smithfield,Providence,RI,11
North Stonington,New London,CT,6
North Stratford,Coos,NH,1
North Tazewell,Tazewell,VA,1
North Tonawanda,Niagara,NY,24
North Troy,Orleans,VT,1
North Versailles,Allegheny,PA,7
North Wales,Montgomery,PA,122
North Whidbey Island,Island,WA,1
North Wilkesboro,Wilkes,NC,3
North Woodstock,Grafton,NH,3
North Yarmouth,Cumberland,ME,1
Northampton,Hampshire,MA,11
Northampton,Northampton,PA,1
Northborough,Worcester,MA,5
Northbrook,Cook,IL,60
Northeast Dallas,Dallas,TX,1
Northern Cambria,Cambria,PA,5
Northfield,Rice,MN,85
Northfield,Dakota,MN,18
Northfield,Summit,OH,6
Northfield,Merrimack,NH,4
Northfield,Atlantic,NJ,1
Northfield,Franklin,MA,1
Northglenn,Adams,CO,10
Northome,Beltrami,MN,3
Northome,Koochiching,MN,6
Northome,Itasca,MN,1
Northport,Tuscaloosa,AL,66
Northport,Suffolk,NY,7
Northridge,Los Angeles,CA,4
Northumberland,Northumberland,PA,4
Northville,Oakland,MI,18
Northville,Wayne,MI,2
Northville,Washtenaw,MI,1
Northwood,Rockingham,NH,4
Northwood,Wood,OH,13
Northwood,Worth,IA,1
Norton,Bristol,MA,1
Norton,Wise,VA,1
Norton,Summit,OH,1
Norwalk,Los Angeles,CA,588
Norwalk,Fairfield,CT,88
Norwalk,Huron,OH,1
Norwalk,Warren,IA,3
Norwalk,Monroe,WI,1
Norway,Orangeburg,SC,4
Norwich,New London,CT,6
Norwood,Warren,GA,7
Norwood,Norfolk,MA,17
Norwood Young America,Carver,MN,14
