City,County,State,Accidents
Darlington,Harford,MD,18
Darlington,Montgomery,IN,2
Darrington,Snohomish,WA,2
Darwin,Meeker,MN,3
Dassel,Meeker,MN,26
Dateland,Yuma,AZ,5
Dauphin,Dauphin,PA,16
Davenport,Scott,IA,52
Davenport,Polk,FL,127
Davenport,Lincoln,WA,1
Davenport,Osceola,FL,24
Davenport,Santa Cruz,CA,11
Davidson,Mecklenburg,NC,89
Davidson,Cabarrus,NC,1
Davidson,Iredell,NC,1
Davidsonville,Anne Arundel,MD,30
Davidsville,Somerset,PA,5
Davie,Broward,FL,116
Davis,Yolo,CA,358
Davis,Solano,CA,13
Davis,Murray,OK,1
Davis City,Decatur,IA,1
Davis Creek,Modoc,CA,4
Davis Junction,Winnebago,IL,3
Davisburg,Oakland,MI,33
Davison,Genesee,MI,341
Davison,Lapeer,MI,1
Dawson,Lac qui Parle,MN,3
Dawson,Terrell,GA,3
Dawsonville,Dawson,GA,16
Dayton,Montgomery,OH,1875
Dayton,Yamhill,OR,163
Dayton,Lyon,NV,56
Dayton,Greene,OH,33
Dayton,Middlesex,NJ,4
Dayton,Campbell,KY,2
Dayton,Liberty,TX,2
Dayton,Rockingham,VA,1
Dayton,Rhea,TN,3
Dayton,Warren,OH,1
Dayton,Chambers,TX,1
Daytona Beach,Volusia,FL,123
Dayville,Grant,OR,10
Dayville,Windham,CT,2
De Beque,Mesa,CO,11
De Beque,Garfield,CO,4
De Berry,Panola,TX,1
De Graff,Swift,MN,1
De Kalb,Bowie,TX,1
De Kalb Junction,St. Lawrence,NY,2
De Leon Springs,Volusia,FL,16
De Mossville,Pendleton,KY,1
De Pere,Brown,WI,85
De Pere,Outagamie,WI,4
De Queen,Sevier,AR,4
De Soto,Jefferson,MO,28
De Soto,Dallas,IA,8
De Soto,Johnson,KS,1
De Soto,Crawford,WI,1
De Soto,Vernon,WI,1
De Witt,Clinton,IA,6
De Witt,Arkansas,AR,2
Deansboro,Oneida,NY,3
Dearborn,Wayne,MI,128
Dearborn Heights,Wayne,MI,9
Deary,Latah,ID,2
Death Valley,Inyo,CA,10
Deatsville,Autauga,AL,16
Deatsville,Elmore,AL,5
Debary,Volusia,FL,42
Decatur,DeKalb,GA,852
Decatur,Morgan,AL,339
Decatur,Macon,IL,7
Decatur,Decatur,IA,9
Decatur,Wise,TX,1
Decatur,Meigs,TN,2
Decatur,Van Buren,MI,3
Decatur,Adams,IN,6
Decherd,Grundy,TN,1
Decorah,Winneshiek,IA,3
Dedham,Norfolk,MA,76
Dedham,Hancock,ME,3
Deep River,Middlesex,CT,6
Deep Run,Lenoir,NC,2
Deer Creek,Otter Tail,MN,5
Deer Creek,Tazewell,IL,3
Deer Creek,Woodford,IL,1
Deer Island,Columbia,OR,29
Deer Park,Harris,TX,41
Deer Park,Suffolk,NY,51
Deer Park,Spokane,WA,3
Deer Park,Washington,AL,1
Deer Park,St. Croix,WI,2
Deer River,Cass,MN,2
Deer River,Itasca,MN,13
Deer Trail,Arapahoe,CO,5
Deerbrook,Langlade,WI,1
Deerfield,Lake,IL,129
Deerfield,Rockingham,NH,2
Deerfield,Cook,IL,5
Deerfield,Dane,WI,2
Deerfield Beach,Broward,FL,306
Deering,Hillsborough,NH,1
Deerwood,Crow Wing,MN,17
Deeth,Elko,NV,18
Defiance,St. Charles,MO,2
Defiance,Shelby,IA,2
Deforest,Dane,WI,26
Defuniak Springs,Walton,FL,105
Dekalb,DeKalb,IL,21
Del City,Oklahoma,OK,2
Del Mar,San Diego,CA,153
Del Norte,Rio Grande,CO,7
Del Rey,Fresno,CA,18
Del Rio,Val Verde,TX,1
Del Valle,Travis,TX,415
Del Valle,Bastrop,TX,4
Delafield,Waukesha,WI,49
Deland,Volusia,FL,124
Deland,Lake,FL,4
Delano,Tulare,CA,88
Delano,Wright,MN,19
Delano,Kern,CA,60
Delano,Schuylkill,PA,1
Delano,Hennepin,MN,2
Delano,Polk,TN,1
Delanson,Schenectady,NY,13
Delaplane,Fauquier,VA,13
Delavan,Tazewell,IL,11
Delavan,Walworth,WI,4
Delavan,Faribault,MN,2
Delaware,Delaware,OH,351
Delaware City,New Castle,DE,1
Delaware Water Gap,Monroe,PA,3
Delco,Columbus,NC,3
Delhi,Merced,CA,67
Delhi,Delaware,NY,2
Delhi,Richland,LA,1
Dellrose,Giles,TN,1
Delmar,Albany,NY,11
Delmar,Clinton,IA,3
Delmar,Wicomico,MD,1
Delmont,Westmoreland,PA,3
Delphi,Carroll,IN,5
Delran,Burlington,NJ,7
Delray Beach,Palm Beach,FL,302
Delta,Millard,UT,28
Delta,York,PA,6
Delta,Fulton,OH,4
Delta,Cleburne,AL,1
Delta,Delta,CO,1
Deltona,Volusia,FL,51
Deming,Whatcom,WA,14
Deming,Luna,NM,19
Demopolis,Marengo,AL,1
Demorest,Habersham,GA,16
Demotte,Jasper,IN,14
Denair,Stanislaus,CA,18
Dendron,Surry,VA,4
Denham Springs,Livingston,LA,42
Denison,Crawford,IA,5
Denison,Grayson,TX,2
Denmark,Bamberg,SC,22
Denmark,Brown,WI,12
Denmark,Madison,TN,5
Denmark,Oxford,ME,1
Dennehotso,Apache,AZ,2
Dennis,Barnstable,MA,4
Dennis Port,Barnstable,MA,1
Dennison,Goodhue,MN,8
Dennison,Harrison,OH,1
Dennison,Clark,IL,2
Dent,Otter Tail,MN,3
Denton,Denton,TX,226
Denton,Caroline,MD,20
Denton,Davidson,NC,5
Denton,Randolph,NC,2
Denver,Lancaster,PA,92
Denver,Denver,CO,5112
Denver,Adams,CO,1444
Denver,Arapahoe,CO,84
Denver,Jefferson,CO,244
Denver,Lincoln,NC,4
Denver,Broomfield,CO,1
Denville,Morris,NJ,24
Depew,Creek,OK,2
Depew,Erie,NY,13
Depoe Bay,Lincoln,OR,61
Derby,Sedgwick,KS,5
Derby,New Haven,CT,22
Derby,Erie,NY,2
Dermott,Drew,AR,1
Dermott,Chicot,AR,1
Derrick City,McKean,PA,1
Derry,Rockingham,NH,30
Derry,Westmoreland,PA,3
Derwood,Montgomery,MD,38
Des Moines,Polk,IA,483
Des Moines,King,WA,4
Des Moines,Warren,IA,9
Des Plaines,Cook,IL,298
Desmet,Benewah,ID,3
Desoto,Dallas,TX,23
Destin,Okaloosa,FL,20
Destrehan,St. Charles,LA,9
Detroit,Wayne,MI,3184
Detroit,Lamar,AL,1
Detroit,Marion,OR,70
Detroit,Oakland,MI,2
Detroit Lakes,Becker,MN,43
Detroit Lakes,Otter Tail,MN,1
Devens,Worcester,MA,2
Devine,Medina,TX,1
Devon,Chester,PA,5
Dewey,Yavapai,AZ,28
Dewey Beach,Sussex,DE,1
Deweyville,Box Elder,UT,6
DeWitt,Dinwiddie,VA,6
DeWitt,Clinton,MI,6
Dexter,Lane,OR,54
Dexter,Mower,MN,17
Dexter,Washtenaw,MI,9
Dexter,Adair,IA,1
Dexter,Madison,IA,3
Dexter,Jefferson,NY,3
Dexter,Chaves,NM,2
Diablo,Contra Costa,CA,1
Diamond,Mahoning,OH,2
Diamond,Harney,OR,1
Diamond Bar,Los Angeles,CA,1069
Diamond Point,Warren,NY,5
Diamond Springs,El Dorado,CA,23
Diamondhead,Hancock,MS,2
Diberville,Harrison,MS,13
Diboll,Angelina,TX,8
Dickerson,Montgomery,MD,50
Dickerson,Frederick,MD,3
Dickinson,Galveston,TX,47
Dickinson,Stark,ND,2
Dickson,Dickson,TN,26
Dierks,Howard,AR,2
Dillard,Rabun,GA,2
Dilliner,Greene,PA,1
Dillon,Dillon,SC,224
Dillon,Summit,CO,33
Dillon Beach,Marin,CA,1
Dillsboro,Ripley,IN,5
Dillsburg,York,PA,42
Dillwyn,Buckingham,VA,4
Dimondale,Eaton,MI,12
Dinuba,Tulare,CA,48
Dinuba,Fresno,CA,4
Dinwiddie,Dinwiddie,VA,28
Discovery Bay,Contra Costa,CA,51
Disputanta,Prince George,VA,4
District 1,Shelby,TN,1
District 1,Harrison,MS,2
District 1,Anne Arundel,MD,1
District 1 Abingdon,Harford,MD,1
District 14,Baltimore County,MD,2
District 17 Chillum,Prince George's,MD,1
District 19,Davidson,TN,1
District 2,Baltimore County,MD,2
District 2 Frederick,Frederick,MD,1
District 21,Davidson,TN,1
District 3,Davidson,TN,21
District 3,Caddo,LA,1
District 4,St. Tammany,LA,2
District 4 Kent Island,Queen Anne's,MD,82
District 5,Anne Arundel,MD,11
District 6 Spauldings,Prince George's,MD,2
District 9,Montgomery,MD,1
District F,Lafayette,LA,1
District Heights,Prince George's,MD,65
Dittmer,Jefferson,MO,5
Divide,Teller,CO,7
Divide,Silver Bow,MT,2
Dix,Kimball,NE,3
Dix,Jefferson,IL,7
Dix Hills,Suffolk,NY,30
Dixon,Solano,CA,410
Dixon,Lee,IL,13
Dixon,Yolo,CA,2
Dixon,Ogle,IL,1
Dobbins,Yuba,CA,3
Dobbs Ferry,Westchester,NY,37
Dobson,Surry,NC,12
Dodge Center,Dodge,MN,17
Dodgeville,Iowa,WI,6
Dolan Springs,Mohave,AZ,2
Dolgeville,Herkimer,NY,2
Dolgeville,Fulton,NY,1
Dolores,Montezuma,CO,9
Dolphin,Brunswick,VA,3
Dolton,Cook,IL,18
Donalds,Abbeville,SC,12
Donalds,Greenwood,SC,3
Donegal,Westmoreland,PA,23
Doniphan,Hall,NE,4
Doniphan,Hamilton,NE,1
Donna,Hidalgo,TX,2
Donnellson,Lee,IA,3
Donnelly,Stevens,MN,1
Donnelly,Valley,ID,1
Dora,Walker,AL,4
Doral,Miami-Dade,FL,29
Dorchester,Suffolk,MA,277
Dorchester,Dorchester,SC,44
Dorchester,Marathon,WI,1
Dorchester Center,Suffolk,MA,99
Dorena,Lane,OR,2
Dornsife,Northumberland,PA,7
Dorothy,Atlantic,NJ,1
Dorrance,Russell,KS,1
Dorris,Siskiyou,CA,5
Dos Palos,Merced,CA,26
Dos Palos,Fresno,CA,1
Dos Rios,Mendocino,CA,2
Doswell,Hanover,VA,23
Dothan,Houston,AL,215
Dothan,Dale,AL,1
Double Springs,Winston,AL,12
Douglas,Worcester,MA,2
Douglas,Converse,WY,2
Douglas,Coffee,GA,9
Douglas,Allegan,MI,1
Douglas City,Trinity,CA,18
Douglassville,Berks,PA,5
Douglasville,Douglas,GA,102
Dove Creek,Dolores,CO,2
Dover,Strafford,NH,57
Dover,Morris,NJ,33
Dover,Hillsborough,FL,88
Dover,Olmsted,MN,26
Dover,York,PA,39
Dover,Tuscarawas,OH,5
Dover,Norfolk,MA,5
Dover,Kent,DE,8
Dover,Pope,AR,2
Dover AFB,Kent,DE,1
Dover Plains,Dutchess,NY,11
Dowagiac,Cass,MI,4
Dowagiac,Van Buren,MI,1
Downers Grove,DuPage,IL,390
Downey,Los Angeles,CA,1018
Downey,Bannock,ID,2
Downingtown,Chester,PA,82
Dows,Wright,IA,1
Dows,Franklin,IA,1
Doyle,Lassen,CA,13
Doylestown,Bucks,PA,6
Doylestown,Wayne,OH,2
Dozier,Crenshaw,AL,2
Dracut,Middlesex,MA,3
Dragoon,Cochise,AZ,7
Drain,Douglas,OR,116
Drakes Branch,Charlotte,VA,1
Draper,Salt Lake,UT,760
Draper,Pulaski,VA,17
Draper,Utah,UT,1
Dravosburg,Allegheny,PA,2
Dresden,Muskingum,OH,1
Dresden,Weakley,TN,4
Dresher,Montgomery,PA,33
Drewryville,Southampton,VA,4
Drewsey,Harney,OR,23
Drexel Hill,Delaware,PA,7
Driftwood,Cameron,PA,3
Driftwood,Elk,PA,1
Driggs,Teton,ID,1
Dripping Springs,Travis,TX,4
Dripping Springs,Hays,TX,1
Drumore,Lancaster,PA,1
Drumright,Creek,OK,1
Drums,Luzerne,PA,8
Dry Branch,Twiggs,GA,12
Dry Fork,Pittsylvania,VA,2
Dry Ridge,Grant,KY,1
Dryden,Lee,VA,3
Dryden,Terrell,TX,2
Du Bois,Clearfield,PA,54
Duanesburg,Schenectady,NY,33
Duarte,Los Angeles,CA,223
Dublin,Franklin,OH,125
Dublin,Pulaski,VA,16
Dublin,Alameda,CA,305
Dublin,Delaware,OH,6
Dublin,Laurens,GA,14
Dublin,Contra Costa,CA,1
Dublin,Union,OH,1
Dublin,Cheshire,NH,3
Dubois,Clark,ID,8
Dubuque,Dubuque,IA,10
Duchesne,Duchesne,UT,70
Duck,Braxton,WV,2
Dudley,Worcester,MA,3
Dudley,Laurens,GA,8
Dudley,Huntingdon,PA,1
Dudley,Wayne,NC,3
Due West,Abbeville,SC,1
Duette,Manatee,FL,3
Duffield,Scott,VA,5
Dufur,Wasco,OR,43
Dugway,Tooele,UT,15
Duke Center,McKean,PA,3
Duluth,Gwinnett,GA,286
Duluth,St. Louis,MN,132
Duluth,Fulton,GA,3
Duluth city,St. Louis,MN,2
Dumfries,Prince William,VA,99
Dumont,Clear Creek,CO,50
Dumont,Bergen,NJ,2
Dunbar,Kanawha,WV,6
Dunbarton,Merrimack,NH,2
Duncan,Spartanburg,SC,628
Duncan,Greenlee,AZ,7
Duncannon,Dauphin,PA,6
Duncannon,Perry,PA,8
Duncansville,Blair,PA,28
Duncanville,Dallas,TX,140
Duncanville,Tuscaloosa,AL,20
Dundalk,Baltimore County,MD,50
Dundalk,Baltimore City,MD,2
Dundas,Rice,MN,36
Dundas,Brunswick,VA,1
Dundee,Kane,IL,10
Dundee,Polk,FL,3
Dundee,Murray,MN,3
Dundee,Monroe,MI,14
Dundee,Yamhill,OR,83
Dundee,Cook,IL,1
Dunedin,Pinellas,FL,55
Dunellen,Somerset,NJ,3
Dungannon,Scott,VA,1
Dunkirk,Chautauqua,NY,51
Dunkirk,Calvert,MD,6
Dunlap,Fresno,CA,6
Dunlap,Sequatchie,TN,6
Dunlap,Bledsoe,TN,2
Dunn,Harnett,NC,33
Dunn,Johnston,NC,2
Dunn,Sampson,NC,4
Dunn,Cumberland,NC,1
Dunn Loring,Fairfax County,VA,40
Dunnell,Martin,MN,2
Dunnellon,Marion,FL,14
Dunnellon,Citrus,FL,11
Dunnigan,Yolo,CA,33
Dunnsville,Essex,VA,5
Dunsmuir,Siskiyou,CA,7
Dunsmuir,Shasta,CA,3
Dunstable,Middlesex,MA,2
Dupo,St. Clair,IL,6
Dupont,Pierce,WA,64
Dupont,Luzerne,PA,2
Duquesne,Allegheny,PA,10
Durand,Shiawassee,MI,4
Durand,Genesee,MI,1
Durango,La Plata,CO,4
Durango,San Juan,CO,2
Durant,Cedar,IA,1
Durant,Holmes,MS,1
Durham,Durham,NC,485
Durham,Wake,NC,99
Durham,Orange,NC,32
Durham,Middlesex,CT,6
Durham,Butte,CA,14
Durham,Strafford,NH,5
Durhamville,Oneida,NY,4
Dushore,Sullivan,PA,6
Duson,Lafayette,LA,48
Duson,Acadia,LA,3
Dutch Flat,Placer,CA,23
Dutch John,Daggett,UT,14
Dutton,Mathews,VA,5
Dutton,Gloucester,VA,1
Dutton,Jackson,AL,6
Dutton,Teton,MT,1
Duvall,King,WA,7
Duxbury,Plymouth,MA,110
Dwight,Livingston,IL,3
Dwight,Grundy,IL,4
Dyer,Lake,IN,8
Dyersburg,Dyer,TN,8
Dyersville,Dubuque,IA,2
Dysart,Cambria,PA,1
Eads,Shelby,TN,8
Eads,Kiowa,CO,8
Eads,Fayette,TN,1
Eagar,Apache,AZ,5
Eagle,Clinton,MI,3
Eagle,Eagle,CO,10
Eagle,Cass,NE,1
Eagle,Ada,ID,1
Eagle Bend,Todd,MN,4
Eagle Bridge,Washington,NY,3
Eagle Bridge,Rensselaer,NY,3
Eagle Creek,Clackamas,OR,36
Eagle Grove,Wright,IA,2
Eagle Lake,Blue Earth,MN,19
Eagle Lake,Polk,FL,3
Eagle Lake,Aroostook,ME,1
Eagle Mountain,Utah,UT,1
Eagle Nest,Colfax,NM,1
Eagle Point,Jackson,OR,248
Eagle River,Vilas,WI,1
Eagle Rock,Botetourt,VA,15
Eagleville,Montgomery,PA,1
Eagleville,Harrison,MO,2
Earle,Crittenden,AR,2
Earleville,Cecil,MD,3
Earlham,Dallas,IA,19
Earlimart,Tulare,CA,77
Early,Sac,IA,2
Early Branch,Hampton,SC,5
Early Branch,Jasper,SC,4
Earlysville,Albemarle,VA,1
Earth,Lamb,TX,1
Earth City,St. Louis County,MO,17
Easley,Pickens,SC,506
Easley,Anderson,SC,142
East Amherst,Erie,NY,4
East Atlantic Beach,Nassau,NY,1
East Aurora,Erie,NY,8
East Bend,Yadkin,NC,2
East Berlin,Adams,PA,5
East Berlin,York,PA,7
East Bernard,Wharton,TX,1
East Bernard,Fort Bend,TX,1
East Berne,Albany,NY,6
East Bethany,Genesee,NY,1
East Boston,Suffolk,MA,38
East Branch,Delaware,NY,1
East Bridgewater,Plymouth,MA,8
East Brunswick,Middlesex,NJ,136
East Carbon,Carbon,UT,6
East Carondelet,St. Clair,IL,1
East Chatham,Columbia,NY,4
East Chicago,Lake,IN,2
East Concord,Erie,NY,2
East Dorset,Bennington,VT,1
East Dublin,Laurens,GA,5
East Dubuque,Jo Daviess,IL,1
East Dundee,Kane,IL,1
East Earl,Lancaster,PA,23
East Ellijay,Gilmer,GA,1
East Elmhurst,Queens,NY,140
East Falmouth,Barnstable,MA,18
East Freedom,Blair,PA,1
East Freetown,Bristol,MA,5
East Glacier Park,Glacier,MT,1
East Granby,Hartford,CT,9
East Greenbush,Rensselaer,NY,33
East Greenville,Montgomery,PA,1
East Greenville,Lehigh,PA,1
East Greenwich,Kent,RI,94
East Haddam,Middlesex,CT,4
East Hampstead,Rockingham,NH,2
East Hampton,Middlesex,CT,3
East Hampton,Suffolk,NY,11
East Hanover,Morris,NJ,4
East Hartford,Hartford,CT,266
East Hartland,Hartford,CT,2
East Haven,New Haven,CT,34
East Islip,Suffolk,NY,41
East Kingston,Rockingham,NH,1
East Lansing,Ingham,MI,27
East Lansing,Clinton,MI,2
East Leroy,Calhoun,MI,1
East Liverpool,Columbiana,OH,2
East Lyme,New London,CT,22
East Marion,Suffolk,NY,1
East Mc Keesport,Allegheny,PA,3
East Meadow,Nassau,NY,92
East Moline,Rock Island,IL,4
East Moriches,Suffolk,NY,9
East Nassau,Rensselaer,NY,2
East Nassau,Columbia,NY,2
East New Market,Dorchester,MD,1
East Newark,Hudson,NJ,1
East Northport,Suffolk,NY,26
East Norwich,Nassau,NY,5
East Orange,Essex,NJ,240
East Otto,Cattaraugus,NY,2
East Palatka,Putnam,FL,1
East Palo Alto,San Mateo,CA,15
East Palo Alto,Santa Clara,CA,1
East Patchogue,Suffolk,NY,16
East Peoria,Tazewell,IL,213
East Petersburg,Lancaster,PA,6
East Pittsburgh,Allegheny,PA,4
East Providence,Providence,RI,175
East Quogue,Suffolk,NY,5
East Rancho Dominguez,Los Angeles,CA,1
East Rochester,Monroe,NY,51
East Rockaway,Nassau,NY,3
East Rutherford,Bergen,NJ,80
East Saint Louis,Madison,IL,4
East Saint Louis,St. Clair,IL,89
East San Gabriel Valley,Los Angeles,CA,3
East Sandwich,Barnstable,MA,7
East Schodack,Rensselaer,NY,1
East Setauket,Suffolk,NY,19
East Shasta,Shasta,CA,1
East Sierra,Sierra,CA,2
East St. Louis,St. Clair,IL,1
East Stroudsburg,Monroe,PA,27
East Syracuse,Onondaga,NY,77
East Taunton,Bristol,MA,10
East Tawas,Iosco,MI,3
East Tehama,Tehama,CA,11
East Troy,Walworth,WI,2
East Walpole,Norfolk,MA,11
East Wareham,Plymouth,MA,4
East Wenatchee,Douglas,WA,1
East Weymouth,Norfolk,MA,1
East Williston,Nassau,NY,5
East Windsor,Hartford,CT,10
East Windsor,Mercer,NJ,8
Eastaboga,Talladega,AL,6
Eastaboga,Calhoun,AL,3
Eastanollee,Stephens,GA,3
Eastchester,Westchester,NY,1
Eastford,Windham,CT,1
Eastham,Barnstable,MA,6
Easthampton,Hampshire,MA,1
Eastlake,Lake,OH,4
Eastland,Eastland,TX,6
Eastman,Dodge,GA,13
Eastman,Crawford,WI,1
Easton,Northampton,PA,67
Easton,Talbot,MD,33
Easton,Fairfield,CT,3
Easton,Washington,NY,1
Eastover,Richland,SC,130
Eastpoint,Franklin,FL,1
Eastport,Suffolk,NY,13
Eaton,Preble,OH,10
Eaton,Delaware,IN,2
Eaton Rapids,Eaton,MI,10
Eatonton,Putnam,GA,5
Eatontown,Monmouth,NJ,28
Eatonville,Pierce,WA,19
Eau Claire,Eau Claire,WI,60
Ebensburg,Cambria,PA,21
Ebro,Washington,FL,5
Echo,Umatilla,OR,74
Echo,Morrow,OR,6
Echo,Yellow Medicine,MN,1
Echo Lake,El Dorado,CA,10
Eckert,Delta,CO,1
Eclectic,Elmore,AL,6
Economy,Wayne,IN,2
Edcouch,Hidalgo,TX,1
Eddington,Penobscot,ME,2
Eddy,McLennan,TX,2
Eddyville,Lyon,KY,1
Eddyville,Wapello,IA,1
Eddyville,Lincoln,OR,19
Eddyville,Monroe,IA,1
Eden,Erie,NY,30
Eden,Weber,UT,9
Eden,Somerset,MD,2
Eden,Fond du Lac,WI,1
Eden,Graham,AZ,1
Eden,Concho,TX,2
Eden,Jerome,ID,4
Eden,Rockingham,NC,2
Eden Prairie,Hennepin,MN,354
Eden Valley,Meeker,MN,6
Edenton,Chowan,NC,4
Edgar,Marathon,WI,7
Edgefield,Edgefield,SC,35
Edgemoor,York,SC,2
Edgemoor,Chester,SC,5
Edgerton,Dane,WI,11
Edgerton,Rock,WI,11
Edgerton,Johnson,KS,16
Edgewater,Anne Arundel,MD,10
Edgewater,Volusia,FL,20
Edgewater,Jefferson,CO,5
Edgewater,Bergen,NJ,1
Edgewood,Harford,MD,56
Edgewood,Kenton,KY,53
Edgewood,Santa Fe,NM,2
Edgewood,Suffolk,NY,1
Edina,Hennepin,MN,11
Edinboro,Erie,PA,4
Edinburg,Lawrence,PA,1
Edinburg,Shenandoah,VA,17
Edinburg,Hidalgo,TX,8
Edinburgh,Bartholomew,IN,5
Edinburgh,Shelby,IN,19
Edinburgh,Johnson,IN,2
Edison,Middlesex,NJ,186
Edisto Island,Charleston,SC,2
Edisto Island,Colleton,SC,1
Edmond,Oklahoma,OK,544
Edmonds,Snohomish,WA,25
Edna,Jackson,TX,1
Edon,Williams,OH,6
Edwards,Kern,CA,17
Edwards,Eagle,CO,15
Edwards,Hinds,MS,5
Edwards,San Bernardino,CA,17
Edwards,Peoria,IL,1
Edwardsburg,Cass,MI,4
Edwardsville,Madison,IL,15
Effie,Itasca,MN,3
Effingham,Florence,SC,91
Effingham,Effingham,IL,22
Effort,Monroe,PA,1
Efland,Orange,NC,9
Egan,Acadia,LA,4
Egg Harbor City,Atlantic,NJ,18
Egg Harbor Township,Atlantic,NJ,37
Eglin AFB,Okaloosa,FL,21
Egnar,San Miguel,CO,6
Ehrhardt,Bamberg,SC,3
Ehrhardt,Colleton,SC,4
Eight Mile,Mobile,AL,54
Eighty Four,Washington,PA,8
El Campo,Wharton,TX,3
El Cerrito,Contra Costa,CA,22
El Dorado,El Dorado,CA,19
El Dorado,Butler,KS,4
El Dorado,Union,AR,4
El Dorado Hills,El Dorado,CA,192
El Mirage,Maricopa,AZ,65
El Monte,Los Angeles,CA,602
El Nido,Merced,CA,10
El Paso,El Paso,TX,3433
El Portal,Mariposa,CA,6
El Portal,Miami-Dade,FL,1
El Reno,Canadian,OK,16
El Segundo,Los Angeles,CA,91
El Sobrante,Contra Costa,CA,144
Ela,Lake,IL,1
Elba,Coffee,AL,12
Elbe,Pierce,WA,2
Elberfeld,Gibson,IN,3
Elberta,Baldwin,AL,10
Elberton,Elbert,GA,16
Elbow Lake,Grant,MN,3
Elbridge,Onondaga,NY,1
Elburn,Kane,IL,4
Eldon,Miller,MO,4
Eldorado,Saline,IL,2
Eldorado,Fond du Lac,WI,2
Eldred,McKean,PA,10
Eldridge,Marion,AL,2
Eldridge,Walker,AL,7
Electra,Wichita,TX,5
Eleva,Trempealeau,WI,3
Elgin,Kane,IL,1208
Elgin,Cook,IL,190
Elgin,Kershaw,SC,85
Elgin,Richland,SC,109
Elgin,Travis,TX,31
Elgin,Fairfield,SC,1
Elgin,Bastrop,TX,5
Elgin,Olmsted,MN,1
Elgin,Union,OR,66
Elgin,DuPage,IL,1
Elgin,Wabasha,MN,2
Eliot,York,ME,2
Elizabeth,Union,NJ,166
Elizabeth,Elbert,CO,4
Elizabeth,Allegheny,PA,18
Elizabeth,Essex,NJ,1
Elizabeth City,Pasquotank,NC,3
Elizabethport,Union,NJ,21
Elizabethton,Carter,TN,2
Elizabethtown,Lancaster,PA,63
Elizabethtown,Hardin,KY,5
Elizabethtown,Essex,NY,1
Elizabethtown,Jennings,IN,2
Elizabethtown,Bladen,NC,3
Elizabethville,Dauphin,PA,1
Elk,Spokane,WA,1
Elk,Mendocino,CA,9
Elk City,Idaho,ID,1
Elk Creek,Glenn,CA,2
Elk Grove,Sacramento,CA,475
Elk Grove Village,Cook,IL,99
Elk Grove Village,DuPage,IL,6
Elk Mound,Dunn,WI,7
Elk Mound,Chippewa,WI,1
Elk Park,Avery,NC,2
Elk River,Sherburne,MN,189
Elk River,Wright,MN,25
Elkhart,Polk,IA,19
Elkhart,Elkhart,IN,7
Elkhart Lake,Sheboygan,WI,3
Elkhorn,Douglas,NE,75
Elkhorn,Walworth,WI,13
Elkin,Surry,NC,26
Elkins Park,Montgomery,PA,74
Elkland,Tioga,PA,5
Elkmont,Limestone,AL,25
Elko,Elko,NV,54
Elko,Houston,GA,10
Elko New Market,Scott,MN,82
Elkridge,Howard,MD,123
Elkton,Cecil,MD,39
Elkton,Rockingham,VA,13
Elkton,St. Johns,FL,17
Elkton,Douglas,OR,97
Elkview,Kanawha,WV,3
Elkwood,Culpeper,VA,5
Ellabell,Bryan,GA,10
Ellabell,Bulloch,GA,3
Ellenburg Center,Clinton,NY,2
Ellenburg Depot,Clinton,NY,1
Ellendale,Steele,MN,39
Ellendale,Freeborn,MN,30
Ellensburg,Kittitas,WA,14
Ellenton,Manatee,FL,126
Ellenville,Ulster,NY,2
Ellenwood,Clayton,GA,60
Ellenwood,DeKalb,GA,21
Ellicott City,Howard,MD,155
Ellicottville,Cattaraugus,NY,2
Ellijay,Gilmer,GA,17
Ellijay,Dawson,GA,1
Ellington,Tolland,CT,11
Elliott,Lee,SC,5
Elliston,Montgomery,VA,35
Ellisville,Jones,MS,8
Ellisville,St. Louis County,MO,4
Elloree,Orangeburg,SC,19
Elloree,Calhoun,SC,7
Ellsworth,Hamilton,IA,10
Ellsworth,Hancock,ME,4
Ellsworth,Ellsworth,KS,2
Ellsworth,Pierce,WI,1
Ellwood City,Lawrence,PA,2
Elm City,Nash,NC,1
Elm Creek,Buffalo,NE,1
Elm Mott,McLennan,TX,1
Elma,Grays Harbor,WA,16
Elma,Erie,NY,7
Elmendorf,Bexar,TX,18
Elmer,Salem,NJ,5
Elmer,Cumberland,NJ,1
Elmhurst,Queens,NY,291
Elmhurst,DuPage,IL,344
Elmhurst,Cook,IL,29
Elmhurst Township,Lackawanna,PA,2
Elmira,Lane,OR,1
Elmira,Antrim,MI,2
Elmo,Emery,UT,18
Elmo,Nodaway,MO,1
Elmo,Lake,MT,1
Elmont,Nassau,NY,34
Elmore,Elmore,AL,22
Elmore,Sandusky,OH,2
Elmore,Ottawa,OH,2
Elmsford,Westchester,NY,230
Elmwood,Peoria,IL,1
Elmwood Park,Bergen,NJ,56
Elmwood Park,Cook,IL,4
Elon,Alamance,NC,1
Eloy,Pinal,AZ,58
Elrod,Tuscaloosa,AL,2
Elroy,Juneau,WI,1
Elsinore,Sevier,UT,2
Elsmere,Kenton,KY,10
Elton,Cambria,PA,2
Elverson,Chester,PA,4
Elverson,Berks,PA,2
Elverta,Placer,CA,7
Elverta,Sacramento,CA,14
Elverta,Sutter,CA,6
Elwell,Gratiot,MI,5
Elwood,Will,IL,1
Elwood,Madison,IN,1
